  r          R           theta    pr             pR         pt
 2.446766  3.891733  1.553663  340.950086  -33.439845  0.000000  -1290.495400  
 3.538772  3.959555  1.507168  -78.424521  -22.337432  0.000000  -1290.495400  
 3.499418  3.864123  1.550012  -114.457047  35.338874  0.000000  -1290.495400  
 3.520337  3.916493  1.569471  -96.702442  31.210730  0.000000  -1290.495400  
 3.519483  3.940244  1.586736  97.477602  -28.052717  0.000000  -1290.495400  
 2.398209  3.930409  1.581544  -229.163624  29.464498  0.000000  -1290.495400  
 3.489668  3.875569  1.555824  122.029006  -34.766408  0.000000  -1290.495400  
 3.418155  3.862129  1.541367  169.959720  -35.068611  0.000000  -1290.495400  
 3.503374  3.988417  1.486992  -111.273525  13.388302  0.000000  -1290.495400  
 3.395881  3.761970  1.534355  183.199865  -34.966612  0.000000  -1290.495400  
 3.541776  3.977467  1.566863  75.085610  21.837584  0.000000  -1290.495400  
 3.101273  3.788763  1.523861  -330.827033  34.816290  0.000000  -1290.495400  
 2.822502  3.957717  1.514684  -436.828186  -23.337939  0.000000  -1290.495400  
 3.055213  3.903832  1.531207  351.074273  31.345264  0.000000  -1290.495400  
 3.055395  3.943597  1.520994  -350.995893  26.004852  0.000000  -1290.495400  
 3.502868  3.796980  1.532517  -111.684317  -35.955066  0.000000  -1290.495400  
 3.554535  3.858814  1.533809  -59.066711  34.787586  0.000000  -1290.495400  
 3.490625  4.013407  1.503961  121.301704  -5.673123  0.000000  -1290.495400  
 3.288085  3.738823  1.655481  -241.603700  19.231383  0.000000  -1290.495400  
 3.311730  3.766225  1.560673  229.390861  -36.993789  0.000000  -1290.495400  
 3.460730  3.841962  1.538787  -142.722403  -35.860265  0.000000  -1290.495400  
 3.519009  3.982719  1.596446  97.905659  -20.263411  0.000000  -1290.495400  
 2.920869  3.708354  1.632043  404.933449  -22.584089  0.000000  -1290.495400  
 3.390983  3.847166  1.652154  186.040490  -29.540713  0.000000  -1290.495400  
 3.170935  3.878818  1.547449  -298.882301  34.264990  0.000000  -1290.495400  
 2.750364  3.887613  1.488071  453.493568  -27.820027  0.000000  -1290.495400  
 3.100956  3.692119  1.598222  -330.969231  -27.667366  0.000000  -1290.495400  
 2.379382  3.867855  1.643951  146.083050  30.407520  0.000000  -1290.495400  
 3.299750  3.759281  1.550247  235.612000  -36.209069  0.000000  -1290.495400  
 3.532514  3.648614  1.536261  85.007586  6.633107  0.000000  -1290.495400  
 2.901118  3.699729  1.549355  -411.982508  29.881749  0.000000  -1290.495400  
 3.484518  3.787688  1.652793  -125.889102  -27.641439  0.000000  -1290.495400  
 3.240408  3.939368  1.624275  265.500457  26.308232  0.000000  -1290.495400  
 3.558315  3.933984  1.582937  -53.486416  -28.977985  0.000000  -1290.495400  
 3.500885  3.908183  1.566238  -113.284917  32.090758  0.000000  -1290.495400  
 3.512926  3.958068  1.562124  103.272378  25.434908  0.000000  -1290.495400  
 2.406116  3.664747  1.621617  -253.888691  -8.848354  0.000000  -1290.495400  
 2.689999  4.015209  1.618157  460.835828  8.047165  0.000000  -1290.495400  
 2.371560  3.845674  1.520400  -84.781476  -34.195590  0.000000  -1290.495400  
 3.326371  3.958214  1.494135  -221.687807  -21.056697  0.000000  -1290.495400  
 2.999073  3.823714  1.557960  374.654801  37.284396  0.000000  -1290.495400  
 3.304260  3.909549  1.652449  233.278059  -26.386320  0.000000  -1290.495400  
 3.110352  3.833837  1.552742  326.751047  36.836911  0.000000  -1290.495400  
 3.517236  3.890963  1.584548  99.494798  -33.587974  0.000000  -1290.495400  
 3.515226  3.690321  1.528427  101.270424  -24.170098  0.000000  -1290.495400  
 2.505523  3.775685  1.518831  -408.942390  33.583628  0.000000  -1290.495400  
 3.450257  3.838569  1.586708  149.713007  36.744516  0.000000  -1290.495400  
 3.545966  3.749907  1.650935  70.194515  -23.742029  0.000000  -1290.495400  
 2.966945  3.657276  1.600013  -387.504663  16.043500  0.000000  -1290.495400  
 3.044270  3.980534  1.495002  -355.771728  -16.740331  0.000000  -1290.495400  
 3.012753  3.802029  1.605555  369.032299  36.318065  0.000000  -1290.495400  
 3.499431  3.674129  1.553417  -114.446759  24.661082  0.000000  -1290.495400  
 3.307279  3.795972  1.645008  231.710255  -30.224828  0.000000  -1290.495400  
 2.545022  3.698673  1.617307  -434.747675  25.101710  0.000000  -1290.495400  
 2.857672  3.888794  1.497922  426.418977  29.293074  0.000000  -1290.495400  
 3.293345  3.712840  1.610692  238.909395  -29.375420  0.000000  -1290.495400  
 2.983367  3.778348  1.634735  -381.001378  31.536268  0.000000  -1290.495400  
 2.544346  3.849254  1.558599  434.400609  36.392112  0.000000  -1290.495400  
 3.380168  3.856629  1.627578  -192.232407  33.086132  0.000000  -1290.495400  
 3.364449  3.877419  1.509109  -201.052897  31.461776  0.000000  -1290.495400  
 3.566732  3.658653  1.591383  38.422001  18.870446  0.000000  -1290.495400  
 2.388480  3.921184  1.525391  192.096536  -29.163768  0.000000  -1290.495400  
 2.830690  3.711566  1.521943  434.520031  -27.191437  0.000000  -1290.495400  
 3.502093  3.900206  1.503695  112.312121  29.195244  0.000000  -1290.495400  
 2.584238  3.783845  1.492403  -450.371035  28.390033  0.000000  -1290.495400  
 3.305836  3.921055  1.518057  232.460278  -28.621171  0.000000  -1290.495400  
 2.991701  3.741960  1.618484  -377.648653  -31.756887  0.000000  -1290.495400  
 3.500950  3.931117  1.581454  -113.232783  29.375086  0.000000  -1290.495400  
 3.553070  3.789636  1.646811  61.100735  -29.433094  0.000000  -1290.495400  
 3.214168  3.727242  1.519760  -278.294490  29.261290  0.000000  -1290.495400  
 3.551419  3.766931  1.497065  63.320428  -28.211159  0.000000  -1290.495400  
 3.532553  3.781148  1.490615  -84.968142  27.645932  0.000000  -1290.495400  
 3.048617  3.974940  1.544036  353.911353  21.893719  0.000000  -1290.495400  
 3.278483  3.972236  1.538224  -246.490160  22.201375  0.000000  -1290.495400  
 3.539885  3.850163  1.490240  -77.203171  -29.656317  0.000000  -1290.495400  
 3.503462  3.782380  1.560115  111.202261  37.451706  0.000000  -1290.495400  
 2.754266  3.734110  1.637099  452.785865  -26.138756  0.000000  -1290.495400  
 2.666838  4.018961  1.547947  461.519931  7.970038  0.000000  -1290.495400  
 3.049203  3.647130  1.543666  353.659782  -10.083539  0.000000  -1290.495400  
 3.519403  3.832381  1.574446  -97.549955  -37.196322  0.000000  -1290.495400  
 3.525943  3.939615  1.591594  -91.475226  -28.019091  0.000000  -1290.495400  
 2.379740  3.768108  1.538946  -148.221622  -35.753783  0.000000  -1290.495400  
 3.255454  3.989455  1.622519  258.054329  -17.151599  0.000000  -1290.495400  
 3.155715  3.956002  1.548052  -305.991117  25.485119  0.000000  -1290.495400  
 3.567853  3.987661  1.539361  -35.962799  -18.870439  0.000000  -1290.495400  
 3.002618  3.742510  1.606840  -373.206087  33.608241  0.000000  -1290.495400  
 3.279444  3.965361  1.492405  -246.002594  -19.558813  0.000000  -1290.495400  
 3.253106  3.855709  1.508033  259.222053  -32.384614  0.000000  -1290.495400  
 2.787293  3.798923  1.545936  -445.851654  37.019449  0.000000  -1290.495400  
 2.797478  3.670645  1.594404  -443.401106  -22.731453  0.000000  -1290.495400  
 3.375134  3.653639  1.559854  -195.079086  18.106911  0.000000  -1290.495400  
 3.563012  3.892273  1.513504  45.670894  -30.915178  0.000000  -1290.495400  
 2.915787  3.836594  1.589585  -406.773735  36.717404  0.000000  -1290.495400  
 3.525898  3.749180  1.502937  -91.518812  27.879605  0.000000  -1290.495400  
 2.816375  3.719817  1.530353  -438.506329  -30.342638  0.000000  -1290.495400  
 3.117592  3.821141  1.573311  323.481124  -37.508646  0.000000  -1290.495400  
 3.116656  3.770331  1.544061  323.904773  -36.282296  0.000000  -1290.495400  
 3.000756  3.720822  1.521764  -373.967486  28.747682  0.000000  -1290.495400  
 3.322794  3.996352  1.650670  -223.580805  11.548362  0.000000  -1290.495400  
 3.292759  3.871608  1.647565  -239.210247  -29.664146  0.000000  -1290.495400  
 2.402173  3.798412  1.618098  242.043634  -34.983132  0.000000  -1290.495400  
 3.533249  4.022103  1.605333  84.258323  4.290257  0.000000  -1290.495400  
 2.387682  3.774565  1.558090  -188.609588  -37.198124  0.000000  -1290.495400  
 3.508538  3.842650  1.658036  -107.006603  -28.285552  0.000000  -1290.495400  
 3.512897  3.947824  1.580901  103.297014  -27.050281  0.000000  -1290.495400  
 3.449425  3.902338  1.572724  -150.258979  -32.689306  0.000000  -1290.495400  
 3.406215  3.880283  1.561996  177.126302  -34.540188  0.000000  -1290.495400  
 3.173437  3.861550  1.585870  297.707134  35.671189  0.000000  -1290.495400  
 2.398219  3.680185  1.597969  229.198378  -24.885483  0.000000  -1290.495400  
 2.837832  3.707900  1.526592  432.447537  -27.617434  0.000000  -1290.495400  
 3.319321  3.720135  1.559220  225.411759  -33.513767  0.000000  -1290.495400  
 3.039292  3.657975  1.589707  -357.893429  -18.888738  0.000000  -1290.495400  
 3.431522  3.929482  1.614013  161.719583  -28.328733  0.000000  -1290.495400  
 3.562239  3.772386  1.525212  -47.041975  34.367852  0.000000  -1290.495400  
 2.965670  3.675508  1.520182  388.003535  15.970307  0.000000  -1290.495400  
 3.557646  3.743383  1.560168  -54.512437  -35.713015  0.000000  -1290.495400  
 3.505334  3.788495  1.497813  -109.669269  30.115270  0.000000  -1290.495400  
 3.524691  3.748754  1.527361  -92.664543  -33.108597  0.000000  -1290.495400  
 2.834141  3.839914  1.579573  433.525120  -36.864246  0.000000  -1290.495400  
 3.505164  3.914920  1.508837  -109.809036  28.417305  0.000000  -1290.495400  
 2.509995  3.734420  1.588745  -412.490683  -34.626333  0.000000  -1290.495400  
 2.547465  3.977176  1.501485  -435.978113  18.335514  0.000000  -1290.495400  
 3.376633  3.685565  1.590662  -194.233235  -27.242551  0.000000  -1290.495400  
 3.523773  3.830565  1.625193  -93.527478  34.111814  0.000000  -1290.495400  
 2.370301  3.714827  1.574041  69.579867  -33.123372  0.000000  -1290.495400  
 3.162684  3.745693  1.587959  -302.745025  35.579480  0.000000  -1290.495400  
 3.504860  3.938822  1.509420  110.059260  -25.681549  0.000000  -1290.495400  
 3.522549  3.972649  1.617336  -94.668479  -21.341658  0.000000  -1290.495400  
 2.559101  3.827967  1.583136  441.337413  37.188631  0.000000  -1290.495400  
 3.290041  3.951779  1.579998  240.603326  -26.451373  0.000000  -1290.495400  
 3.489434  3.836693  1.600816  -122.205822  -36.165965  0.000000  -1290.495400  
 3.227918  3.724138  1.520935  271.619495  -29.070573  0.000000  -1290.495400  
 3.562207  3.773526  1.549125  47.098194  36.743012  0.000000  -1290.495400  
 3.393193  3.662847  1.599833  -184.761853  18.705685  0.000000  -1290.495400  
 2.778813  4.022224  1.543852  447.784775  -5.137193  0.000000  -1290.495400  
 3.398111  3.704673  1.601971  -181.899077  -29.492041  0.000000  -1290.495400  
 2.563715  3.863171  1.589117  -443.244822  -35.480282  0.000000  -1290.495400  
 3.490998  3.698648  1.560850  121.017435  -30.567496  0.000000  -1290.495400  
 3.521827  3.938199  1.620206  95.335947  26.780078  0.000000  -1290.495400  
 3.516714  3.996140  1.638005  -99.958050  -13.624590  0.000000  -1290.495400  
 3.393307  3.725036  1.644711  -184.695934  -21.324295  0.000000  -1290.495400  
 2.600735  3.742076  1.648613  -454.648003  -23.290749  0.000000  -1290.495400  
 3.242009  3.791661  1.529238  -264.712122  35.528572  0.000000  -1290.495400  
 3.521607  3.704177  1.615749  -95.539443  -26.710100  0.000000  -1290.495400  
 3.007697  3.671400  1.596934  -371.120053  22.508894  0.000000  -1290.495400  
 2.378158  4.008026  1.527252  138.467395  11.905901  0.000000  -1290.495400  
 2.950315  3.903352  1.645316  393.941640  -27.971852  0.000000  -1290.495400  
 3.538840  3.749465  1.562112  -78.350224  -36.184104  0.000000  -1290.495400  
 2.943655  3.932096  1.516452  -396.474948  -27.184055  0.000000  -1290.495400  
 3.558476  3.687978  1.544955  -53.235635  -27.003974  0.000000  -1290.495400  
 3.498001  3.975059  1.642236  -115.581251  18.536775  0.000000  -1290.495400  
 3.317000  3.666965  1.573766  226.631539  23.566905  0.000000  -1290.495400  
 3.380160  3.884429  1.506025  -192.236977  -30.649766  0.000000  -1290.495400  
 3.387270  3.856008  1.579182  -188.178508  -36.121655  0.000000  -1290.495400  
 2.536466  3.699606  1.534266  -430.134350  -27.630029  0.000000  -1290.495400  
 2.788801  3.760138  1.633138  -445.497397  -30.503966  0.000000  -1290.495400  
 2.518502  3.648615  1.537194  -418.761893  -7.470741  0.000000  -1290.495400  
 2.782172  3.975655  1.627153  -447.030877  -19.975029  0.000000  -1290.495400  
 3.544807  3.951163  1.588137  71.576774  -26.404584  0.000000  -1290.495400  
 3.482007  3.678754  1.512661  127.739923  -13.014607  0.000000  -1290.495400  
 3.187561  3.714374  1.579337  291.034989  32.938303  0.000000  -1290.495400  
 2.604370  3.841901  1.592140  455.432842  -36.420287  0.000000  -1290.495400  
 3.239133  3.981694  1.586697  -266.127654  20.767636  0.000000  -1290.495400  
 3.511588  3.777579  1.536475  104.422503  35.892535  0.000000  -1290.495400  
 3.519668  3.834488  1.645157  97.309638  -31.007485  0.000000  -1290.495400  
 2.965970  3.660714  1.617696  387.886373  8.762249  0.000000  -1290.495400  
 3.561053  3.773230  1.566574  -49.074015  -37.353673  0.000000  -1290.495400  
 3.559009  3.710431  1.567269  -52.401183  -32.547434  0.000000  -1290.495400  
 3.207775  3.750949  1.531029  -281.376511  33.816268  0.000000  -1290.495400  
 3.288536  3.921417  1.523361  241.372922  28.993313  0.000000  -1290.495400  
 3.176735  3.872703  1.590204  -296.154480  34.837837  0.000000  -1290.495400  
 3.310325  3.727093  1.527634  -230.124135  -30.848141  0.000000  -1290.495400  
 3.536194  4.007306  1.601687  -81.192713  13.045672  0.000000  -1290.495400  
 3.503283  3.924112  1.612184  111.347770  -29.089923  0.000000  -1290.495400  
 2.832677  3.939079  1.506052  -433.948733  -25.309513  0.000000  -1290.495400  
 3.290296  3.975052  1.578868  -240.472800  -22.304211  0.000000  -1290.495400  
 3.531061  3.833356  1.502461  86.473479  32.074696  0.000000  -1290.495400  
 3.324555  3.954002  1.616799  -222.649568  -24.700943  0.000000  -1290.495400  
 3.334767  3.867499  1.514982  217.216862  -32.682109  0.000000  -1290.495400  
 2.786545  3.746502  1.617888  -446.026136  32.311439  0.000000  -1290.495400  
 2.586787  3.998117  1.618238  451.111554  -15.053308  0.000000  -1290.495400  
 3.530844  3.776522  1.536674  -86.690465  -35.875168  0.000000  -1290.495400  
 3.494318  3.749522  1.503597  -118.463770  -28.113352  0.000000  -1290.495400  
 3.187407  3.742593  1.649345  -291.107972  23.079400  0.000000  -1290.495400  
 3.323150  3.950851  1.504763  -223.392764  23.493873  0.000000  -1290.495400  
 2.708257  3.816980  1.518751  -459.394888  -34.523528  0.000000  -1290.495400  
 3.545653  3.743039  1.512299  -70.569899  -29.602154  0.000000  -1290.495400  
 3.404903  3.932655  1.627647  177.903741  -26.898215  0.000000  -1290.495400  
 2.406739  3.942354  1.624121  255.682708  25.909467  0.000000  -1290.495400  
 2.628598  3.978393  1.623662  -459.353239  19.681830  0.000000  -1290.495400  
 3.516896  3.729482  1.575061  99.796940  -34.715474  0.000000  -1290.495400  
 3.312311  3.948188  1.497436  -229.087388  -23.055973  0.000000  -1290.495400  
 3.403812  3.899414  1.574188  -178.549030  32.963720  0.000000  -1290.495400  
 2.590102  3.698996  1.602493  -452.029910  28.376957  0.000000  -1290.495400  
 3.420632  3.886863  1.556309  168.450566  33.914822  0.000000  -1290.495400  
 3.228970  3.791648  1.610913  -271.106501  -35.683586  0.000000  -1290.495400  
 2.713192  3.946954  1.561971  -458.881077  27.197407  0.000000  -1290.495400  
 2.395934  3.793514  1.533574  -221.263579  36.008144  0.000000  -1290.495400  
 2.582390  3.772968  1.537996  449.815167  35.868988  0.000000  -1290.495400  
 3.381378  3.968622  1.598468  -191.544501  -23.099257  0.000000  -1290.495400  
 3.559187  3.975231  1.509226  -52.118815  19.583781  0.000000  -1290.495400  
 3.353958  3.761729  1.645533  -206.834266  27.343930  0.000000  -1290.495400  
 3.162536  3.710457  1.538155  302.814255  30.222331  0.000000  -1290.495400  
 3.226242  4.005696  1.643530  272.436918  -9.052030  0.000000  -1290.495400  
 3.307005  3.964297  1.628391  -231.853121  22.072491  0.000000  -1290.495400  
 3.567162  3.772825  1.563381  37.497999  -37.290860  0.000000  -1290.495400  
 3.513905  3.717116  1.603380  102.424075  -31.215968  0.000000  -1290.495400  
 2.955669  3.758046  1.540272  -391.886372  35.357998  0.000000  -1290.495400  
 3.499458  3.986054  1.603186  -114.425324  -19.215786  0.000000  -1290.495400  
 2.375841  3.930721  1.514558  122.571873  -27.192225  0.000000  -1290.495400  
 3.570612  3.848373  1.563466  29.058711  -36.521833  0.000000  -1290.495400  
 2.633258  3.881573  1.588608  -459.864091  -34.246629  0.000000  -1290.495400  
 2.746259  3.842132  1.584999  -454.210864  -36.655808  0.000000  -1290.495400  
 3.397028  3.643688  1.577969  182.531301  12.919706  0.000000  -1290.495400  
 3.506108  3.700771  1.588601  -109.031092  -30.404322  0.000000  -1290.495400  
 2.384690  3.789484  1.641770  -174.739594  30.641051  0.000000  -1290.495400  
